name,model,serial,ip,software,module_ip,module_num,firmware,hw,last_seen
616NYS-B-ESW-1,WS-C3850-48P-L,FCW1925D0TH,10.100.14.15,DENALI 16.3.9,0.0.0.0,1,,V05,4/27/20 1:00
616NYS-B-ESW-1,WS-C3850-48P-L,FOC1925X14P,10.100.14.15,DENALI 16.3.9,0.0.0.0,2,,V05,4/27/20 1:00
617DART-B-ESW-1,3850-STACK,FOC2142U1LU,10.100.14.34,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
617DART-B-ESW-1,WS-C3850-48P-L,FCW2142D1XM,10.100.14.34,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
617DART-B-ESW-1,WS-C3850-48P-L,FOC2142U1LU,10.100.14.34,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
617HVN-B-ESW-1,WS-C3850-48P-L,FOC1931U1FP,10.100.14.16,DENALI 16.3.9,0.0.0.0,0,,V05,4/27/20 1:00
617NYS-B-ESW-1,WS-C3850-48P-L,FOC1740U009,10.100.14.35,DENALI 16.3.9,0.0.0.0,0,,V02,4/27/20 1:00
619CLFX-B-ESW-1,WS-C3750X-48P,FDO1629R4PZ,10.100.14.14,15.2(4)E6,0.0.0.0,0,,V03,4/27/20 1:00
625CLFX-B-ESW-1,3850-STACK,0X12,10.100.14.17,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
625CLFX-B-ESW-1,WS-C3850-48P-L,FOC2225L1DX,10.100.14.17,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
625CLFX-B-ESW-1,WS-C3850-48P-L,FOC2225L022,10.100.14.17,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
625HVN-B-ESW-1,WS-C3850-48P-L,FOC1835X0KA,10.100.14.18,DENALI 16.3.9,0.0.0.0,0,,V04,4/27/20 1:00
625NYS-B-ESW-1,WS-C3850-48P-L,FCW2142D1YY,10.100.14.36,DENALI 16.3.9,0.0.0.0,0,,V07,4/27/20 1:00
627DART-B-ESW-1,WS-C3850-48P-L,FOC1739U0Y5,10.100.14.19,DENALI 16.3.8,0.0.0.0,0,,V02,4/27/20 1:00
629NYS-B-ESW-1,WS-C3850-48P-L,FOC1739U0XU,10.100.14.20,DENALI 16.3.9,0.0.0.0,0,,V02,4/27/20 1:00
630DART-B-ESW-1,3850-STACK,FCW1926D144,10.100.14.21,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
630DART-B-ESW-1,WS-C3850-48P-L,FCW1926D144,10.100.14.21,DENALI 16.3.9,0.0.0.0,1,,V05,4/27/20 1:00
630DART-B-ESW-1,WS-C3850-48P-L,FCW1923D12W,10.100.14.21,DENALI 16.3.9,0.0.0.0,2,,V05,4/27/20 1:00
630LCLN-B-ESW-1,3850-STACK,FCW2142F1FN,10.100.14.37,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
630LCLN-B-ESW-1,WS-C3850-48P-L,FCW2209D11G,10.100.14.37,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
630LCLN-B-ESW-1,WS-C3850-48P-L,FOC2209U16N,10.100.14.37,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
630LCLN-B-ESW-1,WS-C3850-48P-L,FCW2142F1FN,10.100.14.37,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
NGARAGE-1288-ESW-1,3850-STACK,FCW1823C0PC,129.105.254.148,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
NGARAGE-1288-ESW-1,WS-C3850-48P-L,FOC1801Y670,129.105.254.148,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
NGARAGE-1288-ESW-1,WS-C3850-48P-L,FCW1820C0GE,129.105.254.148,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
NGARAGE-1288-ESW-1,WS-C3850-48P-L,FCW1823C0PC,129.105.254.148,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
NGARAGE-1288-ESW-1,WS-C3850-48P-L,FOC1823U103,129.105.254.148,DENALI 16.3.9,0.0.0.0,4,,V03,4/27/20 1:00
NGARAGE-1288-ESW-1,WS-C3850-48P-L,FOC2044X0XJ,129.105.254.148,DENALI 16.3.9,0.0.0.0,5,,V07,4/27/20 1:00
NGARAGE-1288-ESW-1,WS-C3850-48P-L,FCW1832C1CL,129.105.254.148,DENALI 16.3.9,0.0.0.0,6,,V03,4/27/20 1:00
NGARAGE-1288-ESW-1,WS-C3850-48P-L,FOC1748X0LK,129.105.254.148,DENALI 16.3.9,0.0.0.0,7,,V02,4/27/20 1:00
NGARAGE-1288-ESW-1,WS-C3850-48P-L,FOC1901U19G,129.105.254.148,DENALI 16.3.9,0.0.0.0,8,,V04,4/27/20 1:00
NGARAGE-1288-ESW-1,WS-C3850-48P-L,FOC1925U11A,129.105.254.148,DENALI 16.3.9,0.0.0.0,9,,V05,4/27/20 1:00
NGARAGE-4200-ESW-1,WS-C3850-48P-L,FOC1828X0TH,129.105.254.150,DENALI 16.3.9,0.0.0.0,0,,V03,4/27/20 1:00
NGARAGE-4501-ESW-1,WS-C3850-24P-L,FOC1748X0EP,129.105.254.152,DENALI 16.3.9,0.0.0.0,0,,V02,4/27/20 1:00
NGARAGE-1852-ESW-1,WS-C3850-48P-L,FOC1832X1D0,129.105.254.174,DENALI 16.3.9,0.0.0.0,0,,V03,4/27/20 1:00
CCI-1N-ESW-1,3850-STACK,FCW1848C0J0,129.105.254.138,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
CCI-1N-ESW-1,WS-C3850-48P-L,FCW1848C0J0,129.105.254.138,DENALI 16.3.9,0.0.0.0,1,,V04,4/27/20 1:00
CCI-1N-ESW-1,WS-C3850-48P-L,FOC1911U08Y,129.105.254.138,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
CCI-2N-ESW-1,WS-C3750X-48P,FDO1649Z2KN,129.105.254.139,15.0(2)SE2,0.0.0.0,0,,V04,4/27/20 1:00
CCI-2S-ESW-1,WS-C3850-48P-L,FOC1803V2T6,129.105.254.143,DENALI 16.3.9,0.0.0.0,0,,V03,4/27/20 1:00
CCI-3N-ESW-1,WS-C3850-48P-L,FCW1823C0B6,129.105.254.140,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
CCI-3N-ESW-1,WS-C3850-24P-L,FOC1812X0J3,129.105.254.140,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
CCI-3S-ESW-1,WS-C3850-48P-L,FOC1818U129,129.105.254.144,DENALI 16.3.9,0.0.0.0,0,,V03,4/27/20 1:00
CCI-4N-ESW-1,WS-C3750X-48P,FDO1650Z1CF,129.105.254.141,15.0(2)SE2,0.0.0.0,0,,V04,4/27/20 1:00
CCI-4S-ESW-1,WS-C3850-48P-L,FOC1823X0MY,129.105.254.142,DENALI 16.3.9,0.0.0.0,0,,V03,4/27/20 1:00
CCI-IDF-ESW-2,WS-C3750X-24P,FDO1525K0PR,129.105.254.137,15.0(2)SE2,0.0.0.0,0,,V02,4/27/20 1:00
KEMPER-1-ESW-1,3850-STACK,FOC1813U080,129.105.254.190,DENALI 16.3.8,0.0.0.0,0,,,4/27/20 1:00
KEMPER-1-ESW-1,WS-C3850-48P-L,FOC1748X157,129.105.254.190,DENALI 16.3.8,0.0.0.0,1,,V02,4/27/20 1:00
KEMPER-1-ESW-1,WS-C3850-48P-L,FOC1813U080,129.105.254.190,DENALI 16.3.8,0.0.0.0,2,,V03,4/27/20 1:00
KEMPER-1-ESW-1,WS-C3850-24P-L,FOC1812Y1SM,129.105.254.190,DENALI 16.3.8,0.0.0.0,3,,V03,4/27/20 1:00
KEMPER-2-ESW-1,3750-STACK,0X17,129.105.254.177,15.0(2)SE2,0.0.0.0,0,,,4/27/20 1:00
KEMPER-2-ESW-1,WS-C3750X-48P,FDO1650P172,129.105.254.177,15.0(2)SE2,0.0.0.0,1,,V04,4/27/20 1:00
KEMPER-2-ESW-1,WS-C3750X-24P,FDO1643Z27G,129.105.254.177,15.0(2)SE2,0.0.0.0,2,,V04,4/27/20 1:00
KEMPER-3-ESW-1,3750-STACK,0X17,129.105.254.179,15.0(2)SE2,0.0.0.0,0,,,4/27/20 1:00
KEMPER-3-ESW-1,WS-C3750X-48P,FDO1650Z091,129.105.254.179,15.0(2)SE2,0.0.0.0,1,,V04,4/27/20 1:00
KEMPER-3-ESW-1,WS-C3750X-48P,FDO1537Z064,129.105.254.179,15.0(2)SE2,0.0.0.0,2,,V02,4/27/20 1:00
KEMPER-4-ESW-1,3750-STACK,0X17,129.105.254.181,15.0(2)SE2,0.0.0.0,0,,,4/27/20 1:00
KEMPER-4-ESW-1,WS-C3750X-48P,FDO1650P19K,129.105.254.181,15.0(2)SE2,0.0.0.0,1,,V04,4/27/20 1:00
KEMPER-4-ESW-1,WS-C3750X-24P,FDO1641Z2A6,129.105.254.181,15.0(2)SE2,0.0.0.0,2,,V04,4/27/20 1:00
LIND-4-ESW-1,3750-STACK,0X17,129.105.254.156,15.2(4)E6,0.0.0.0,0,,,4/27/20 1:00
LIND-4-ESW-1,WS-C3750X-48P,FDO1650P19N,129.105.254.156,15.2(4)E6,0.0.0.0,1,,V04,4/27/20 1:00
LIND-4-ESW-1,WS-C3750X-24P,FDO1536R1M4,129.105.254.156,15.2(4)E6,0.0.0.0,2,,V02,4/27/20 1:00
NGARAGE-1635-ESW-1,3850-STACK,FOC1807U0Q7,129.105.254.209,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
NGARAGE-1635-ESW-1,WS-C3850-48P-L,FCW1832C0HN,129.105.254.209,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
NGARAGE-1635-ESW-1,WS-C3850-48P-L,FCW1832C1C2,129.105.254.209,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
NGARAGE-1635-ESW-1,WS-C3850-48P-L,FOC1832X1EJ,129.105.254.209,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
NGARAGE-1635-ESW-1,WS-C3850-48P-L,FOC1829X170,129.105.254.209,DENALI 16.3.9,0.0.0.0,4,,V03,4/27/20 1:00
NGARAGE-1635-ESW-1,WS-C3850-48P-L,FOC1832U1DR,129.105.254.209,DENALI 16.3.9,0.0.0.0,5,,V03,4/27/20 1:00
NGARAGE-1635-ESW-1,WS-C3850-48P-L,FOC1830U00A,129.105.254.209,DENALI 16.3.9,0.0.0.0,6,,V03,4/27/20 1:00
NGARAGE-1635-ESW-1,WS-C3850-48P-L,FCW1832C1AX,129.105.254.209,DENALI 16.3.9,0.0.0.0,7,,V03,4/27/20 1:00
NGARAGE-1635-ESW-1,WS-C3850-48P-L,FOC1807U0Q7,129.105.254.209,DENALI 16.3.9,0.0.0.0,8,,V03,4/27/20 1:00
MCULL-2C-ESW-1,WS-C3750X-48P,FDO1648Z1GM,129.105.254.157,15.0(2)SE2,0.0.0.0,0,,V04,4/27/20 1:00
MCULL-2D-ESW-1,3750-STACK,0X17,129.105.254.161,15.0(2)SE2,0.0.0.0,0,,,4/27/20 1:00
MCULL-2D-ESW-1,WS-C3750X-48P,FDO1650P1AN,129.105.254.161,15.0(2)SE2,0.0.0.0,1,,V04,4/27/20 1:00
MCULL-2D-ESW-1,WS-C3750X-24P,FDO1643Z27L,129.105.254.161,15.0(2)SE2,0.0.0.0,2,,V04,4/27/20 1:00
MCULL-4C-ESW-1,3750-STACK,0X17,129.105.254.158,15.0(2)SE2,0.0.0.0,0,,,4/27/20 1:00
MCULL-4C-ESW-1,WS-C3750X-48P,FDO1649Z2LQ,129.105.254.158,15.0(2)SE2,0.0.0.0,1,,V04,4/27/20 1:00
MCULL-4C-ESW-1,WS-C3750X-24P,FDO1642P19E,129.105.254.158,15.0(2)SE2,0.0.0.0,2,,V04,4/27/20 1:00
MCULL-4D-ESW-1,3750-STACK,0X17,129.105.254.163,15.0(2)SE2,0.0.0.0,0,,,4/27/20 1:00
MCULL-4D-ESW-1,WS-C3750X-48P,FDO1650Z0UZ,129.105.254.163,15.0(2)SE2,0.0.0.0,1,,V04,4/27/20 1:00
MCULL-4D-ESW-1,WS-C3750X-24P,FDO1643Z27Z,129.105.254.163,15.0(2)SE2,0.0.0.0,2,,V04,4/27/20 1:00
MCULL-B-ESW-2,WS-C3750X-48P,FDO1444Z0ZF,129.105.254.160,15.0(2)SE2,0.0.0.0,0,,V02,4/27/20 1:00
LURIE-B-ESW-1,WS-C3850-48P-L,FOC2225X0K3,165.124.134.19,DENALI 16.3.9,0.0.0.0,6,,V07,4/27/20 1:00
TECH-A184-01G-ESW-1,WS-C3850-48P-L,FCW2220C01D,10.100.6.24,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
SARGENT-1N-ESW-1,3850-STACK,FOC1803Y5X7,129.105.254.165,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
SARGENT-1N-ESW-1,WS-C3850-48P-L,FOC1803Y5X7,129.105.254.165,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
SARGENT-1N-ESW-1,WS-C3850-24P-L,FOC1833U0NU,129.105.254.165,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
SARGENT-2N-ESW-1,WS-C3850-48P-L,FOC1807U07R,129.105.254.167,DENALI 16.3.9,0.0.0.0,0,,V03,4/27/20 1:00
SARGENT-2S-ESW-1,WS-C3750X-48P,FDO1650P189,129.105.254.171,15.0(2)SE2,0.0.0.0,0,,V04,4/27/20 1:00
SARGENT-3N-ESW-1,3850-STACK,FCW1918D06Q,10.100.14.32,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
SARGENT-3N-ESW-1,WS-C3850-48P-L,FOC2050U06U,10.100.14.32,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
SARGENT-3N-ESW-1,WS-C3850-24P-L,FCW1918D06Q,10.100.14.32,DENALI 16.3.9,0.0.0.0,2,,V05,4/27/20 1:00
SARGENT-3S-ESW-1,WS-C3750X-48P,FDO1649H2JJ,129.105.254.172,15.0(2)SE2,0.0.0.0,0,,V04,4/27/20 1:00
SARGENT-4N-ESW-1,WS-C3850-48P-L,FOC1807U0RF,129.105.254.169,DENALI 16.3.9,0.0.0.0,0,,V03,4/27/20 1:00
SARGENT-4S-ESW-1,WS-C3850-24P-L,FJB2331H0NB,10.100.14.67,DENALI 16.3.9,0.0.0.0,0,,V08,4/27/20 1:00
BOBB-223-ESW-1,3750-STACK,0X12,10.100.14.31,15.0(2)SE2,0.0.0.0,0,,,4/27/20 1:00
BOBB-223-ESW-1,WS-C3750X-48P,FDO1650P1LL,10.100.14.31,15.0(2)SE2,0.0.0.0,1,,V04,4/27/20 1:00
BOBB-223-ESW-1,WS-C3750X-48P,FDO1650X1JB,10.100.14.31,15.0(2)SE2,0.0.0.0,2,,V04,4/27/20 1:00
ELDER-2E-ESW-1,3750-STACK,0X17,10.100.14.11,15.0(2)SE2,0.0.0.0,0,,,4/27/20 1:00
ELDER-2E-ESW-1,WS-C3750X-48P,FDO1537V09P,10.100.14.11,15.0(2)SE2,0.0.0.0,1,,V02,4/27/20 1:00
ELDER-2E-ESW-1,WS-C3750X-48P,FDO1644Z2MZ,10.100.14.11,15.0(2)SE2,0.0.0.0,2,,V04,4/27/20 1:00
ELDER-2W-ESW-3,3850-STACK,FOC2001X0T3,10.100.14.23,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
ELDER-2W-ESW-3,WS-C3850-48P-L,FCW2001D15Z,10.100.14.23,DENALI 16.3.9,0.0.0.0,1,,V06,4/27/20 1:00
ELDER-2W-ESW-3,WS-C3850-48P-L,FCW2001D163,10.100.14.23,DENALI 16.3.9,0.0.0.0,2,,V06,4/27/20 1:00
ELDER-2W-ESW-3,WS-C3850-48P-L,FCW2001C1DD,10.100.14.23,DENALI 16.3.9,0.0.0.0,3,,V06,4/27/20 1:00
ELDER-2W-ESW-3,WS-C3850-48P-L,FOC2001X0T3,10.100.14.23,DENALI 16.3.9,0.0.0.0,4,,V06,4/27/20 1:00
ELDER-4E-ESW-1,3750-STACK,0X17,10.100.14.12,15.0(2)SE8,0.0.0.0,0,,,4/27/20 1:00
ELDER-4E-ESW-1,WS-C3750X-48P,FDO1537K0DP,10.100.14.12,15.0(2)SE8,0.0.0.0,1,,V02,4/27/20 1:00
ELDER-4E-ESW-1,WS-C3750X-48P,FDO1537R0PT,10.100.14.12,15.0(2)SE8,0.0.0.0,2,,V02,4/27/20 1:00
ELDER-4W-ESW-1,3750-STACK,0X17,10.100.14.13,15.0(2)SE2,0.0.0.0,0,,,4/27/20 1:00
ELDER-4W-ESW-1,WS-C3750X-48P,FDO1537K12E,10.100.14.13,15.0(2)SE2,0.0.0.0,1,,V02,4/27/20 1:00
ELDER-4W-ESW-1,WS-C3750X-48P,FDO1629V26F,10.100.14.13,15.0(2)SE2,0.0.0.0,2,,V03,4/27/20 1:00
MCULL-223-ESW-1,3850-STACK,FCW2001D1AA,10.100.14.62,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
MCULL-223-ESW-1,WS-C3850-48P-L,FCW1935C1DZ,10.100.14.62,DENALI 16.3.9,0.0.0.0,1,,V05,4/27/20 1:00
MCULL-223-ESW-1,WS-C3850-48P-L,FCW2001D1AA,10.100.14.62,DENALI 16.3.9,0.0.0.0,2,,V06,4/27/20 1:00
MCULL-223-ESW-1,WS-C3850-48P-L,FOC2220U05E,10.100.14.62,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
SPAC-1-ESW-1,3850-STACK,FCW2052C14U,10.100.14.33,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
SPAC-1-ESW-1,WS-C3850-48P-L,FCW2050D09P,10.100.14.33,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
SPAC-1-ESW-1,WS-C3850-48P-L,FCW2052C14U,10.100.14.33,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
SPAC-1-ESW-1,WS-C3850-48P-L,FCW2050F08H,10.100.14.33,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
44MONTGMRY-RTR-1,CISCO2911,FTX1853AHWY,199.249.169.118,15.7(3)M3,0.0.0.0,0,,,4/27/20 1:00
44MONTGMRY-ESW-1,WS-C3850-48P-L,FOC1901X080,165.124.82.106,DENALI 16.3.9,0.0.0.0,0,,V04,4/27/20 1:00
FISK-B16A-ESW-1,3750-STACK,FDO1649H26A,10.100.4.12,15.0(2)SE8,0.0.0.0,0,,,4/27/20 1:00
FISK-B16A-ESW-1,WS-C3750X-48P,FDO1649H26A,10.100.4.12,15.0(2)SE8,0.0.0.0,1,,V04,4/27/20 1:00
FISK-B16A-ESW-1,WS-C3750X-48P,FDO1630R00S,10.100.4.12,15.0(2)SE8,0.0.0.0,2,,V03,4/27/20 1:00
ANNMAY-IDF-ESW-1,3850-STACK,FOC1801U0JU,10.100.4.13,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
ANNMAY-IDF-ESW-1,WS-C3850-48P-L,FOC1801U0GM,10.100.4.13,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
ANNMAY-IDF-ESW-1,WS-C3850-48P-L,FOC1801U0JU,10.100.4.13,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
ANNMAY-IDF-ESW-1,WS-C3850-48P-L,FOC1801U0KD,10.100.4.13,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
KRESGEUG-120-ESW-1,WS-C3750X-24P,FDO1536K1G0,10.100.4.14,15.2(4)E6,0.0.0.0,0,,V02,4/27/20 1:00
1813HNMN-B-ESW-1,WS-C3850-48P-L,FOC1740U00Q,10.100.4.15,DENALI 16.3.9,0.0.0.0,0,,V02,4/27/20 1:00
HARRIS-L10-ESW-1,3850-STACK,FCW2039C00R,10.100.4.16,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
HARRIS-L10-ESW-1,WS-C3850-48P-L,FOC2038X1EB,10.100.4.16,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
HARRIS-L10-ESW-1,WS-C3850-48P-L,FCW2039C00R,10.100.4.16,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
HARRIS-L10-ESW-1,WS-C3850-48P-L,FCW2038C1QF,10.100.4.16,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
HARRIS-L10-ESW-1,WS-C3850-48P-L,FOC2038X23R,10.100.4.16,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
HARRIS-L10-ESW-1,WS-C3850-48P-L,FOC2038U1Z3,10.100.4.16,DENALI 16.3.9,0.0.0.0,5,,V07,4/27/20 1:00
HARRIS-L10-ESW-1,WS-C3850-48P-L,FCW2039D00K,10.100.4.16,DENALI 16.3.9,0.0.0.0,6,,V07,4/27/20 1:00
HARRIS-L10-ESW-1,WS-C3850-48P-L,FCW2038D1Y0,10.100.4.16,DENALI 16.3.9,0.0.0.0,7,,V07,4/27/20 1:00
HARRIS-L10-ESW-1,WS-C3850-48P-L,FCW2038F290,10.100.4.16,DENALI 16.3.9,0.0.0.0,8,,V07,4/27/20 1:00
1818HNMN-B-ESW-1,WS-C3750X-24P,FDO1522R16T,10.100.4.18,15.2(4)E6,0.0.0.0,0,,V02,4/27/20 1:00
515CLRK-IDF-ESW-4,WS-C3750X-24P,FDO1522R15T,10.100.4.19,15.2(4)E6,0.0.0.0,0,,V02,4/27/20 1:00
UNIV-1-ESW-1,WS-C3850-48P-L,FCW2038C195,10.100.4.20,DENALI 16.3.9,0.0.0.0,0,,V07,4/27/20 1:00
UNIV-3-ESW-1,WS-C3850-48P-L,FCW2143C0QR,10.100.4.21,DENALI 16.3.9,0.0.0.0,0,,V07,4/27/20 1:00
UNIV-4-ESW-1,WS-C3850-48P-L,FOC2142X1DG,10.100.4.22,DENALI 16.3.9,0.0.0.0,0,,V07,4/27/20 1:00
405CHCH-B-ESW-1,3850-STACK,FOC2143X0M4,10.100.4.23,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
405CHCH-B-ESW-1,WS-C3850-48P-L,FCW2142C1R9,10.100.4.23,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
405CHCH-B-ESW-1,WS-C3850-48P-L,FOC2143X0M4,10.100.4.23,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
MILLAR-B-ESW-1,3850-STACK,FCW2143C0MQ,10.100.4.24,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
MILLAR-B-ESW-1,WS-C3850-48P-L,FOC2142U1LZ,10.100.4.24,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
MILLAR-B-ESW-1,WS-C3850-48P-L,FCW2143C0MQ,10.100.4.24,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
PICK-B-ESW-1,WS-C3850-48P-L,FCW2142C1SB,10.100.4.25,DENALI 16.3.9,0.0.0.0,0,,V07,4/27/20 1:00
CROWE-2-ESW-1,3750-STACK,FDO1522P1ZX,10.100.4.26,15.2(4)E6,0.0.0.0,0,,,4/27/20 1:00
CROWE-2-ESW-1,WS-C3750X-48P,FDO1522P1ZX,10.100.4.26,15.2(4)E6,0.0.0.0,1,,V02,4/27/20 1:00
CROWE-2-ESW-1,WS-C3750X-48P,FDO1523P1HD,10.100.4.26,15.2(4)E6,0.0.0.0,2,,V02,4/27/20 1:00
CROWE-1-ESW-1,3750-STACK,FDO1522V1FX,10.100.4.27,15.2(4)E6,0.0.0.0,0,,,4/27/20 1:00
CROWE-1-ESW-1,WS-C3750X-48P,FDO1523V0WC,10.100.4.27,15.2(4)E6,0.0.0.0,1,,V02,4/27/20 1:00
CROWE-1-ESW-1,WS-C3750X-48P,FDO1522V1FX,10.100.4.27,15.2(4)E6,0.0.0.0,2,,V02,4/27/20 1:00
CROWE-3-ESW-1,3750-STACK,0X11,10.100.4.28,15.2(4)E6,0.0.0.0,0,,,4/27/20 1:00
CROWE-3-ESW-1,WS-C3750X-48P,FDO1522P1E0,10.100.4.28,15.2(4)E6,0.0.0.0,1,,V02,4/27/20 1:00
CROWE-3-ESW-1,WS-C3750X-48P,FDO1523V03C,10.100.4.28,15.2(4)E6,0.0.0.0,2,,V02,4/27/20 1:00
CROWE-4-ESW-1,3750-STACK,FDO1522V1GW,10.100.4.29,15.2(4)E6,0.0.0.0,0,,,4/27/20 1:00
CROWE-4-ESW-1,WS-C3750X-48P,FDO1522V1GW,10.100.4.29,15.2(4)E6,0.0.0.0,1,,V02,4/27/20 1:00
CROWE-4-ESW-1,WS-C3750X-48P,FDO1522V1S1,10.100.4.29,15.2(4)E6,0.0.0.0,2,,V02,4/27/20 1:00
CROWE-4-ESW-1,WS-C3750X-48P,FDO1527R27C,10.100.4.29,15.2(4)E6,0.0.0.0,3,,V02,4/27/20 1:00
LOCY-B-ESW-1,3750-STACK,FDO1525P13D,10.100.4.30,15.2(4)E6,0.0.0.0,0,,,4/27/20 1:00
LOCY-B-ESW-1,WS-C3750X-48P,FDO1525V0DQ,10.100.4.30,15.2(4)E6,0.0.0.0,1,,V02,4/27/20 1:00
LOCY-B-ESW-1,WS-C3750X-48P,FDO1525K11S,10.100.4.30,15.2(4)E6,0.0.0.0,2,,V02,4/27/20 1:00
LOCY-B-ESW-1,WS-C3750X-48P,FDO1525P13D,10.100.4.30,15.2(4)E6,0.0.0.0,3,,V02,4/27/20 1:00
LOCY-B-ESW-1,WS-C3750X-24P,FDO1536R1K6,10.100.4.30,15.2(4)E6,0.0.0.0,4,,V02,4/27/20 1:00
LOCY-B-ESW-1,WS-C3750X-48P,FDO1530K1FN,10.100.4.30,15.2(4)E6,0.0.0.0,5,,V02,4/27/20 1:00
LOCY-B-ESW-1,WS-C3750X-48P,FDO1629R4PR,10.100.4.30,15.2(4)E6,0.0.0.0,6,,V03,4/27/20 1:00
FISK-B-ESW-1,3750-STACK,FDO1522K1RP,10.100.4.31,15.2(4)E6,0.0.0.0,0,,,4/27/20 1:00
FISK-B-ESW-1,WS-C3750X-48P,FDO1522K1RP,10.100.4.31,15.2(4)E6,0.0.0.0,1,,V02,4/27/20 1:00
FISK-B-ESW-1,WS-C3750X-48P,FDO1522Z0R1,10.100.4.31,15.2(4)E6,0.0.0.0,2,,V02,4/27/20 1:00
FISK-B-ESW-1,WS-C3750X-48P,FDO1523V02Z,10.100.4.31,15.2(4)E6,0.0.0.0,3,,V02,4/27/20 1:00
FISK-B-ESW-1,WS-C3750X-48P,FDO1523V0WF,10.100.4.31,15.2(4)E6,0.0.0.0,4,,V02,4/27/20 1:00
FISK-B-ESW-1,WS-C3750X-48P,FDO1523P1GJ,10.100.4.31,15.2(4)E6,0.0.0.0,5,,V02,4/27/20 1:00
FISK-B-ESW-1,WS-C3750X-48P,FDO1522V1RR,10.100.4.31,15.2(4)E6,0.0.0.0,6,,V02,4/27/20 1:00
FISK-B-ESW-1,WS-C3750X-48P,FDO1525Z05H,10.100.4.31,15.2(4)E6,0.0.0.0,7,,V02,4/27/20 1:00
FISK-B-ESW-1,WS-C3750X-24P,FDO1526P0VF,10.100.4.31,15.2(4)E6,0.0.0.0,8,,V02,4/27/20 1:00
UNIV-2-ESW-1,WS-C3850-48P-L,FCW2142C1S0,10.100.4.32,DENALI 16.3.9,0.0.0.0,0,,V07,4/27/20 1:00
MCTRIB-1-ESW-1,WS-C3850-48P-L,FCW2142D1XP,10.100.4.33,DENALI 16.3.9,0.0.0.0,0,,V07,4/27/20 1:00
