IP	Name	Module_num	Model	Serial	Software	firmware	memory	HW	Last Seen	Module ip	
129.105.254.165	sargent-1n-esw-1	2	WS-C3850-24P-L	FOC1833U0NU	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
129.105.254.167	sargent-2n-esw-1	0	WS-C3850-48P-L	FOC1807U07R	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
129.105.254.171	sargent-2s-esw-1	0	WS-C3750X-48P	FDO1650P189	15.0(2)SE2		0	V04	4/27/20 1:00	0.0.0.0	
10.100.14.32	sargent-3n-esw-1	0	3850-stack	FCW1918D06Q	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.14.32	sargent-3n-esw-1	1	WS-C3850-48P-L	FOC2050U06U	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.32	sargent-3n-esw-1	2	WS-C3850-24P-L	FCW1918D06Q	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
129.105.254.172	sargent-3s-esw-1	0	WS-C3750X-48P	FDO1649H2JJ	15.0(2)SE2		0	V04	4/27/20 1:00	0.0.0.0	
129.105.254.169	sargent-4n-esw-1	0	WS-C3850-48P-L	FOC1807U0RF	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.14.67	sargent-4s-esw-1	0	WS-C3850-24P-L	FJB2331H0NB	Denali 16.3.9		0	V08	4/27/20 1:00	0.0.0.0	
10.100.14.31	bobb-223-esw-1	0	3750-stack	0x12	15.0(2)SE2		0		4/27/20 1:00	0.0.0.0	
10.100.14.31	bobb-223-esw-1	1	WS-C3750X-48P	FDO1650P1LL	15.0(2)SE2		0	V04	4/27/20 1:00	0.0.0.0	
10.100.14.31	bobb-223-esw-1	2	WS-C3750X-48P	FDO1650X1JB	15.0(2)SE2		0	V04	4/27/20 1:00	0.0.0.0	
10.100.14.11	elder-2e-esw-1	0	3750-stack	0x17	15.0(2)SE2		0		4/27/20 1:00	0.0.0.0	
10.100.14.11	elder-2e-esw-1	1	WS-C3750X-48P	FDO1537V09P	15.0(2)SE2		0	V02	4/27/20 1:00	0.0.0.0	
10.100.14.11	elder-2e-esw-1	2	WS-C3750X-48P	FDO1644Z2MZ	15.0(2)SE2		0	V04	4/27/20 1:00	0.0.0.0	
10.100.14.23	elder-2w-esw-3	0	3850-stack	FOC2001X0T3	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.14.23	elder-2w-esw-3	1	WS-C3850-48P-L	FCW2001D15Z	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.14.23	elder-2w-esw-3	2	WS-C3850-48P-L	FCW2001D163	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.14.23	elder-2w-esw-3	3	WS-C3850-48P-L	FCW2001C1DD	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.14.23	elder-2w-esw-3	4	WS-C3850-48P-L	FOC2001X0T3	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.14.12	elder-4e-esw-1	0	3750-stack	0x17	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.14.12	elder-4e-esw-1	1	WS-C3750X-48P	FDO1537K0DP	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.14.12	elder-4e-esw-1	2	WS-C3750X-48P	FDO1537R0PT	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.14.13	elder-4w-esw-1	0	3750-stack	0x17	15.0(2)SE2		0		4/27/20 1:00	0.0.0.0	
10.100.14.13	elder-4w-esw-1	1	WS-C3750X-48P	FDO1537K12E	15.0(2)SE2		0	V02	4/27/20 1:00	0.0.0.0	
10.100.14.13	elder-4w-esw-1	2	WS-C3750X-48P	FDO1629V26F	15.0(2)SE2		0	V03	4/27/20 1:00	0.0.0.0	
10.100.14.62	mcull-223-esw-1	0	3850-stack	FCW2001D1AA	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.14.62	mcull-223-esw-1	1	WS-C3850-48P-L	FCW1935C1DZ	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.14.62	mcull-223-esw-1	2	WS-C3850-48P-L	FCW2001D1AA	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.14.62	mcull-223-esw-1	3	WS-C3850-48P-L	FOC2220U05E	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.33	spac-1-esw-1	0	3850-stack	FCW2052C14U	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.14.33	spac-1-esw-1	1	WS-C3850-48P-L	FCW2050D09P	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.33	spac-1-esw-1	2	WS-C3850-48P-L	FCW2052C14U	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.33	spac-1-esw-1	3	WS-C3850-48P-L	FCW2050F08H	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
199.249.169.118	44montgmry-rtr-1	0	Cisco2911	FTX1853AHWY	15.7(3)M3		0		4/27/20 1:00	0.0.0.0	
165.124.82.106	44montgmry-esw-1	0	WS-C3850-48P-L	FOC1901X080	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.4.12	fisk-b16a-esw-1	0	3750-stack	FDO1649H26A	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.4.12	fisk-b16a-esw-1	1	WS-C3750X-48P	FDO1649H26A	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
10.100.4.12	fisk-b16a-esw-1	2	WS-C3750X-48P	FDO1630R00S	15.0(2)SE8		0	V03	4/27/20 1:00	0.0.0.0	
10.100.4.13	annmay-idf-esw-1	0	3850-stack	FOC1801U0JU	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.4.13	annmay-idf-esw-1	1	WS-C3850-48P-L	FOC1801U0GM	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.4.13	annmay-idf-esw-1	2	WS-C3850-48P-L	FOC1801U0JU	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.4.13	annmay-idf-esw-1	3	WS-C3850-48P-L	FOC1801U0KD	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.4.14	kresgeug-120-esw-1	0	WS-C3750X-24P	FDO1536K1G0	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.4.15	1813hnmn-b-esw-1	0	WS-C3850-48P-L	FOC1740U00Q	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.4.16	harris-l10-esw-1	0	3850-stack	FCW2039C00R	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.4.16	harris-l10-esw-1	1	WS-C3850-48P-L	FOC2038X1EB	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.16	harris-l10-esw-1	2	WS-C3850-48P-L	FCW2039C00R	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.16	harris-l10-esw-1	3	WS-C3850-48P-L	FCW2038C1QF	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.16	harris-l10-esw-1	4	WS-C3850-48P-L	FOC2038X23R	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.16	harris-l10-esw-1	5	WS-C3850-48P-L	FOC2038U1Z3	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.16	harris-l10-esw-1	6	WS-C3850-48P-L	FCW2039D00K	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.16	harris-l10-esw-1	7	WS-C3850-48P-L	FCW2038D1Y0	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.16	harris-l10-esw-1	8	WS-C3850-48P-L	FCW2038F290	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.18	1818hnmn-b-esw-1	0	WS-C3750X-24P	FDO1522R16T	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.4.19	515clrk-idf-esw-4	0	WS-C3750X-24P	FDO1522R15T	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.4.20	univ-1-esw-1	0	WS-C3850-48P-L	FCW2038C195	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.21	univ-3-esw-1	0	WS-C3850-48P-L	FCW2143C0QR	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.22	univ-4-esw-1	0	WS-C3850-48P-L	FOC2142X1DG	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.23	405chch-b-esw-1	0	3850-stack	FOC2143X0M4	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.4.23	405chch-b-esw-1	1	WS-C3850-48P-L	FCW2142C1R9	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.23	405chch-b-esw-1	2	WS-C3850-48P-L	FOC2143X0M4	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.24	millar-b-esw-1	0	3850-stack	FCW2143C0MQ	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.4.24	millar-b-esw-1	1	WS-C3850-48P-L	FOC2142U1LZ	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.24	millar-b-esw-1	2	WS-C3850-48P-L	FCW2143C0MQ	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.25	pick-b-esw-1	0	WS-C3850-48P-L	FCW2142C1SB	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.4.26	crowe-2-esw-1	0	3750-stack	FDO1522P1ZX	15.2(4)E6		0		4/27/20 1:00	0.0.0.0	
10.100.4.26	crowe-2-esw-1	1	WS-C3750X-48P	FDO1522P1ZX	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.4.26	crowe-2-esw-1	2	WS-C3750X-48P	FDO1523P1HD	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.4.27	crowe-1-esw-1	0	3750-stack	FDO1522V1FX	15.2(4)E6		0		4/27/20 1:00	0.0.0.0	
10.100.4.27	crowe-1-esw-1	1	WS-C3750X-48P	FDO1523V0WC	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.4.27	crowe-1-esw-1	2	WS-C3750X-48P	FDO1522V1FX	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
